text,account_age_days,text_length_words,has_exclamation,has_question,has_emoji,mentions_flag,hashtags_count,urls_count,retweets,favorites,is_verified,followers_count,friends_count,favorites_statuses_ratio,tweet_event,tweet_type,classification,diffusion_speed,sentiment,users_pos_count,users_neg_count,users_neu_count
"#Sydneysiege latest -- Police say no direct contact with gunman, precise number of hostages not known http://t.co/pcAt91LIdS",2829,17,0,0,0,0,1,1,179,56,1,4636701,382,4.242006469059865e-05,8,source-tweets,1,6156.0,2,4,2,17
Updated: An armed person took hostages in a Sydney cafe and displayed a black flag with Arabic script http://t.co/P42f29rnK1,2844,19,0,0,0,0,0,1,318,119,1,14334209,1002,0.007647741887150545,8,source-tweets,1,84676.0,0,6,6,10
"Hearing about the hostage situation in Sydney, I hope everything calms soon, and no one is harmed",1093,17,0,0,0,0,0,0,37264,69825,1,3200952,9487,0.10073710073710074,8,source-tweets,1,225698.0,1,5,9,13
"#Religion Of COWARDS-&gt;Hostages Forced Display Islamic Flag, Women Used AsShields http://t.co/VTKaSgZXv1 #sydneysiege http://t.co/Pn6268vCwd",757,13,0,0,0,0,2,1,105,59,0,26719,10597,2.1290805416963647,8,source-tweets,1,57580.0,0,21,9,24
BREAKING: Hostages are running out of the cafe #sydneysiege,2362,9,0,0,0,0,1,0,227,108,1,170238,4176,0.008222643896268185,8,source-tweets,1,859.0,1,10,1,10
"3 people have come running out of the Lindt cafe building, including a man who looked like a cafe worker. #MartinPlaceSiege #sydneysiege",1642,22,0,0,0,0,2,0,180,82,1,41941,397,0.0009186798230690711,8,source-tweets,1,1434.0,1,2,0,3
We can see people coming out a firedoor near the Lindt cafe to waiting police. 2-3 people. Hard to see. #sydneysiege,2097,21,0,0,0,0,1,0,124,49,1,16012,1437,0.0923935009295934,8,source-tweets,1,136.0,1,0,1,1
#BREAKING Reports two customers and an employee have escaped the #SydneySiege http://t.co/fSLeobzxHh,2629,12,0,0,0,0,2,1,145,60,1,72203,8674,0.0022986606170326243,8,source-tweets,1,3912.0,1,7,0,4
"Hostage situation ongoing in Sydney business district.

LIVE: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/KHoDrDWaeV",2080,12,0,0,0,0,0,2,241,82,1,3775887,860,0.0056266704177802785,8,source-tweets,1,21538.0,2,3,3,6
Reportedly 3 hostages have come out of the #lindt  cafe #sydneysiege,2362,11,0,0,0,0,2,0,119,52,1,170115,4176,0.008222880308214255,8,source-tweets,1,4080.0,1,4,1,4
Fire door is still open. SWAT police at its opening. Three people freed. #sydneysiege,2097,14,0,0,0,0,1,0,165,84,1,16010,1437,0.0923935009295934,8,source-tweets,1,2195.0,1,7,0,4
#BREAKING: Reports hostages can be seen running from the Lindt building in the latest development of the Sydney #siege. #9News,1600,20,0,0,0,0,3,0,101,57,1,26325,1644,0.005254623132815667,8,source-tweets,1,404.0,2,3,0,0
Two came out front door of Lindt cafe. One out fire door. They had hands in the air. Appear to be safe. #sydneysiege,2097,23,0,0,0,0,1,0,238,96,1,16015,1437,0.0923935009295934,8,source-tweets,1,6904.0,2,4,1,3
"PM Abbott calls for calm amid Sydney hostage situation

http://t.co/ZhsbFmxRCv http://t.co/eUAr2DqMGl",175,11,0,0,0,0,0,1,222,35,0,6133,5598,0.05542110358180058,8,source-tweets,1,0.0,2,0,0,0
#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege http://t.co/BzJmCjgyzU,2249,14,0,0,0,0,2,0,219,76,1,150780,84767,0.014547456161044272,8,source-tweets,1,6469.0,2,3,6,16
Australian Mufti condemns hostage taking in #Sydney - Statement #SydneyHostageCrisis #SydneySiege #SydneyCafe http://t.co/n38XZVq5iu,2003,13,0,0,0,0,4,0,106,34,1,60879,4033,0.002452109801856362,8,source-tweets,1,23688.0,1,0,0,3
"UPDATE: Reports the gunman has released three hostages, with the six hour #siege unravelling. Details to come. #9News",1600,18,0,0,0,0,2,0,113,54,1,26688,1644,0.00525151156267531,8,source-tweets,1,533.0,1,0,0,1
#StartUps Uber Offers Free Rides During Sydney Hostage Crisis After Surge Pricing… http://t.co/r62oIX7twQ #NewsFeed http://t.co/Q0cULw3Dva,1714,15,0,0,0,0,2,1,1135,22,1,2186307,745,0.012921965125881582,8,source-tweets,1,69546.0,2,1,0,1
"Local media: 3 people appear to escape from Martin Place, Sydney, café, amid hostage situation - @ABCNews http://t.co/N5mmnilz4Z",2772,18,0,0,0,1,0,1,212,70,1,7125070,505,0.00021435501703558294,8,source-tweets,1,3598.0,2,1,0,7
#SYDNEYSIEGE: 3 people escape gunman-held Lindt Café http://t.co/1ZlzKDjvSf http://t.co/DJCj55u6qk,1951,9,0,0,0,0,1,1,116,35,1,824772,460,0.0002241431397581203,8,source-tweets,1,1592.0,2,2,1,4
"CONFIRMED: Three hostages, 2 customers, 1 worker, have been released from Cafe. #sydneysiege",1112,13,0,0,0,0,1,0,134,91,0,101550,308,0.08274117788751054,8,source-tweets,1,157.0,2,0,0,2
"BREAKING UPDATE: 2 hostages escape Lindt Café through front door, 1 via fire door http://t.co/1ZlzKDjvSf #Sydneysiege http://t.co/TRUBNRw7wa",1951,17,0,0,0,0,1,1,144,48,1,824833,460,0.0002241256662866275,8,source-tweets,1,26787.0,1,1,2,8
#BREAKING Three hostages run out of Sydney siege cafe: report,1175,10,0,0,0,0,1,0,127,24,1,282272,486,0.0012671259998416093,8,source-tweets,1,0.0,1,0,0,0
"PM Modi condemns Sydney hostage crisis

http://t.co/Ihl4Dxc7Ub http://t.co/3odOw6yBp3",175,8,0,0,0,0,0,1,324,72,0,6201,5558,0.05527395607048033,8,source-tweets,1,0.0,1,0,0,0
"Three people spotted running out of #Lindt cafe, shielded by heavily armed police. #sydneysiege #martinplacesiege http://t.co/DCezDxucaj",1642,16,0,0,0,0,3,0,132,68,1,41853,397,0.0009187110823777604,8,source-tweets,1,25010.0,0,2,1,2
"BREAKING: Three Sydney hostages flee cafe, Australian TV networks report http://t.co/gZ5EXZIrwa",2462,11,0,0,0,0,0,1,159,100,1,1955688,2894,0.00915238954012624,8,source-tweets,1,4682.0,1,6,1,11
"3 people appear to escape from Lindt Cafe in Sydney, @abcnews reports. #SydneySiege http://t.co/HFOY0ctLNV http://t.co/SdHLGo6pzY",726,15,0,0,0,1,1,1,146,91,1,187943,4737,0.007927155865024103,8,source-tweets,1,238.0,1,1,0,0
BREAKING: 2 people have run out of Sydney building where a hostage situation is unfolding.,1997,15,0,0,0,0,0,0,430,153,1,4449655,7357,2.082964475040878e-05,8,source-tweets,1,198.0,1,3,0,16
Police confirm three safe #SydneySiege: “Our number one aim is to resolve incident peacefully” http://t.co/jiJRlQJdeU,459,15,0,0,0,0,1,0,122,79,1,15396,753,0.161118924832005,8,source-tweets,1,133293.0,2,3,3,0
NSW Police confirm three people have emerged from the Lindt cafe in Martin Place #sydneysiege http://t.co/4MUc9ivwbK http://t.co/ZoZyJnkANL,2818,17,0,0,0,0,1,1,152,59,1,489696,1063,0.010763464918162376,8,source-tweets,1,14509.0,1,1,0,5
Three people seen running out of Sydney cafe where hostages have been held for hours - live updates http://t.co/vywOk7zMoS #sydneysiege,1865,20,0,0,0,0,1,1,178,62,1,2996276,1081,0.0012717792191275594,8,source-tweets,1,14725.0,2,4,1,6
"And I'm now officially done with @Uber, which is price gouging during AU hostage crisis. What sad sorry clowns. http://t.co/OTwTz3E8UM",2110,20,0,0,0,1,0,1,121,60,0,32545,1287,0.015855592145383582,8,source-tweets,1,40685.0,0,10,5,9
JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,2080,19,0,0,0,1,0,0,155,72,1,3776028,860,0.005626557350695282,8,source-tweets,1,1377.0,2,1,0,1
3 people freed from cafe in Sydney under siege. Not clear how many  hostages remain. #sydneysiege,2866,16,0,0,0,0,1,0,400,253,1,15096509,1021,0.014770797962648557,8,source-tweets,1,1543.0,2,9,1,11
Update: Several people have emerged from the building where hostages in Sydney are being held http://t.co/tguHAkbs5T http://t.co/EBf9WkJIEl,2835,17,0,0,0,0,0,1,143,39,1,4814435,2778,0.0033564880027689013,8,source-tweets,1,5492.0,1,0,0,2
MORE: 3rd person runs out a fire exit of a Sydney building where a hostage situation has been unfolding: http://t.co/sq7lKCSxNd,1997,20,0,0,0,0,0,1,159,59,1,4449411,7357,2.083181434687054e-05,8,source-tweets,1,1521.0,2,2,2,3
3 people run out of Sydney cafe where hostages are being held. http://t.co/eY2FWZsK7C #sydneysiege,2904,14,0,0,0,0,1,1,724,418,1,21720160,109,0.00035460025640326234,8,source-tweets,1,8695.0,1,8,0,10
BREAKING: Police have confirmed 3 people escape Sydney cafe where hostages are being held,2829,14,0,0,0,0,0,0,253,189,1,4636645,382,4.242028962452741e-05,8,source-tweets,1,69458.0,2,9,2,13
At least three hostages flee #lindtcafe in #Sydney  http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/1QgdVpZczx,2793,11,0,0,0,0,3,1,1158,481,1,12524412,3,0.0,8,source-tweets,1,11256.0,0,2,5,3
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,2822,17,0,0,0,0,1,1,166,56,1,2926713,385,0.0027999515393002813,8,source-tweets,1,22375.0,1,1,0,17
Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - http://t.co/mp18E4DdjW,2080,17,0,0,0,0,0,1,114,24,1,3775576,860,0.005627009646302251,8,source-tweets,1,2603.0,1,0,1,1
"Finally a news presenter has said ""this is not a terrorist event, it is a criminal event involving hostages""
@abcnews #sydneysiege",348,21,0,0,0,1,1,0,181,117,0,87,161,0.15193440942864464,8,source-tweets,1,184288.0,0,3,2,11
"Vision shows three hostage escaping from the Lindt in #MartinPlace #SydneySiege
https://t.co/d5EonYzhDG",2018,12,0,0,0,0,2,1,151,75,1,246647,448,0.008382606092358356,8,source-tweets,1,1842.0,1,5,3,11
UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News http://t.co/nZWY5ZyWBe,1600,17,0,0,0,0,1,0,147,55,1,26669,1644,0.005251838922827577,8,source-tweets,1,1742.0,1,2,0,9
Bystanders taking selfies at scene of Sydney hostage siege. http://t.co/OgTn7iAO1W http://t.co/FkxZWo6dSs,2391,11,0,0,0,0,0,1,236,59,1,152574,1624,0.07399321392813439,8,source-tweets,1,5036.0,1,5,10,6
Here's a vine showing the dramatic moment three hostages escaped the #sydneysiege https://t.co/7VWb7IW5hm,459,13,0,0,0,0,1,1,157,85,1,15389,753,0.16109375,8,source-tweets,1,8938.0,0,1,1,5
NSW police: Police negotiators have had contact with hostage-taker in ongoing Sydney cafe siege. http://t.co/akfqcnbofX #sydneyseige,2822,16,0,0,0,0,1,1,117,37,1,2927203,385,0.0027998007834057963,8,source-tweets,1,4036.0,1,0,0,3
"Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/eY2FWZsK7C #sydneysiege",2904,14,0,0,0,0,1,1,452,233,1,21716031,109,0.0003546196022804768,8,source-tweets,1,1016.0,1,3,2,14
"RT @cnnbrk: Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/1OIEbeSwIO #sydneysiege",46,16,0,0,0,1,1,1,102,0,0,14,8,0.0,8,source-tweets,1,0.0,1,0,0,0
#SYDNEYSIEGE: Contact made with gunman – police report http://t.co/H0SlBNPHG6 http://t.co/1ZlzKDjvSf,1951,10,0,0,0,0,1,1,139,38,1,824735,460,0.00022415187751561753,8,source-tweets,1,2416.0,1,1,2,9
Footage shows three men fleeing #sydneysiege building http://t.co/UxcrhFcL61 http://t.co/boGVVouqKa,2873,9,0,0,0,0,1,1,234,120,1,8174272,61,0.0,8,source-tweets,1,162433.0,1,4,5,15
"162,000+ Muslims that call #Sydney home hoping for safe release of hostages. Then, they will brace themselves for backlash. #sydneysiege",411,20,0,0,0,0,2,0,130,55,0,9896,570,1.5803571428571428,8,source-tweets,1,23112.0,2,4,5,6
Praying for the hostages in the cafe in Sydney. No religion represents hate and violence. When will this madness stop. #sydneysiege,2102,21,0,0,0,0,1,0,1280,1544,1,981199,243,0.02211142423585519,8,source-tweets,1,16229.0,0,10,12,17
Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege http://t.co/8NE4o0coQ6,477,19,0,0,0,0,1,0,120,18,0,8487,237,0.009860829428631373,8,source-tweets,1,6334.0,0,0,1,2
Uber reaches 4.0x surge pricing as Sydney faces hostage lockdown  http://t.co/8OCDETqYKE,524,11,0,0,0,0,0,1,107,1,0,129077,11864,0.0008527131782945736,8,source-tweets,1,0.0,1,0,0,0
Deputy Commissioner Catherine Burn confirms police are in contact with #sydneysiege gunman http://t.co/z9JrtJ2IN3 http://t.co/G1KrGL5Jxs,2793,14,0,0,0,0,1,1,554,223,1,12524281,3,0.0,8,source-tweets,1,11577.0,1,8,2,10
"MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http://t.co/pcAt91LIdS #Sydneysiege",2829,14,0,0,0,0,1,1,117,76,1,4637065,382,4.2418265305040353e-05,8,source-tweets,1,1082.0,2,4,1,7
"Police Surround Sydney Cafe, Where Armed Person Holds Hostages http://t.co/CPrsOcTuis",2844,10,0,0,0,0,0,1,173,81,1,14334282,1002,0.0076476941421784374,8,source-tweets,1,24539.0,1,4,4,8
#BREAKING: Two more hostages have just escaped from #sydneysiege,2249,9,0,0,0,0,2,0,190,100,1,150565,84766,0.01454847306566473,8,source-tweets,1,255.0,2,2,1,2
Five people have now escaped the #Lindt cafe. Two female hostages ran out just moments ago. #sydneysiege http://t.co/s2xapyaX05,1642,18,0,0,0,0,2,1,155,75,1,41705,397,0.0009188048730688083,8,source-tweets,1,3854.0,1,4,1,0
Two women have emerged from the Lindt cafe in #Sydney. Five hostages are now out #sydneysiege http://t.co/4MUc9ivwbK http://t.co/oVrob5DLD3,2818,18,0,0,0,0,2,1,525,336,1,489545,1063,0.010763616857588526,8,source-tweets,1,17686.0,1,9,5,13
"BREAKING: Two new hostages, both woman, run to safety from Sydney cafe, Australia television network reports http://t.co/apNKqmicSX",2462,17,0,0,0,0,0,1,118,66,1,1955703,2894,0.009152183224003066,8,source-tweets,1,22701.0,2,2,3,2
JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/n5vhI5DsZg,2080,17,0,0,0,1,0,0,330,178,1,3776269,860,0.005626387758587777,8,source-tweets,1,32149.0,1,1,0,6
Two female hostages have run out of #SydneySiege. 5 in total have escaped http://t.co/isvMtY4oUQ http://t.co/Xv2gJ1Q3zZ,2058,15,0,0,0,0,1,1,113,47,1,116456,35970,0.002766113050863452,8,source-tweets,1,1294.0,1,0,0,2
"Local media: 2 more people appear to escape Martin Place, Sydney, café amid hostage situation; 5 now free - @smh http://t.co/N5mmnilz4Z",2772,21,0,0,0,1,0,1,121,57,1,7125080,505,0.00021435501703558294,8,source-tweets,1,7591.0,2,3,0,3
Update - Five hostages have escaped from the Lindt cafe in Sydney and an unconfirmed number of hostages remain inside #sydneysiege,1866,21,0,0,0,0,1,0,100,28,1,1354075,6,0.0,8,source-tweets,1,7895.0,1,0,1,1
Powerful series of images of one of the hostages escaping #sydneysiege http://t.co/8JoOsCMZKA,1667,12,0,0,0,0,1,0,808,459,0,4242,2254,0.13778625954198473,8,source-tweets,1,6436.0,2,5,4,9
2 more people have fled from Sydney cafe where hostages are being held. http://t.co/eY2FWZsK7C #sydneysiege,2904,15,0,0,0,0,1,1,488,290,1,21719174,109,0.00035460025640326234,8,source-tweets,1,23302.0,2,9,2,7
"WATCH: The moment two women escaped the #sydneysiege.
https://t.co/WeFAZGu5Fm",2249,9,0,0,0,0,1,1,382,141,1,150843,84767,0.014547201957101043,8,source-tweets,1,9071.0,1,4,4,12
"BREAKING: 2 more people seen fleeing Sydney building at center of hostage drama, bringing total of those who escaped to 5.",1997,21,0,0,0,0,0,0,307,136,1,4449992,7357,2.0828343209439406e-05,8,source-tweets,1,49399.0,2,6,2,8
"UPDATE: ""The police didn't run to the hostages, they let the girls run to them."" - @michaelusher #SydneySiege #9News http://t.co/52h65DJ5ki",1601,20,0,0,0,1,2,0,137,70,1,26764,1644,0.005251102419870047,8,source-tweets,1,5670.0,1,5,4,7
Sydney in lockdown as at least one gunman holds several people hostage in a café http://t.co/qgq2xmaVUt #sydneysiege http://t.co/qTYpQM9snG,1676,18,0,0,0,0,1,1,291,71,1,139223,1707,0.1172943601274124,8,source-tweets,1,37425.0,0,7,5,4
BREAKING UPDATE: 2 more hostages leave #Sydneysiege site http://t.co/m51P8dUPhB http://t.co/nN9oFekgTZ,1951,10,0,0,0,0,1,1,128,40,1,824778,460,0.00022414095542518564,8,source-tweets,1,796.0,2,3,0,6
Live coverage of the Sydney cafe hostage siege on @SkyNews and at http://t.co/1gMsZkOTjC http://t.co/C2nWo4mA5A,2705,14,0,0,0,1,0,1,120,40,1,1732082,17,8.310410451172184e-06,8,source-tweets,1,10809.0,2,4,1,7
"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/TeEnRk6JTi",2094,19,0,0,0,0,1,0,933,426,1,15057,389,9.225373134328358,8,source-tweets,1,4471.0,1,2,4,14
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,2080,19,0,0,0,0,0,1,220,112,1,3775737,860,0.005626840026928448,8,source-tweets,1,10748.0,2,4,0,5
Another hostage flees the scene of the #sydneysiege | https://t.co/OFlGOOJheJ | Courtesy @9NewsAUS,2818,13,0,0,0,1,1,1,242,79,1,489721,1063,0.010763464918162376,8,source-tweets,1,15136.0,1,5,3,6
Black flag held by #Sydneysiege hostages bears Islamic message of faith http://t.co/rEpn2Mt4UC (PHOTO: AP/Channel 7) http://t.co/U9sqDmwt4w,2829,16,0,0,0,0,1,1,232,108,1,4637013,382,4.2418490219886846e-05,8,source-tweets,1,21846.0,0,11,4,18
"#Sydneysiege: 2 women flee #LindtCafe, a total of 5 hostages now free http://t.co/m51P8dUPhB http://t.co/WrPDLAJBS0",1952,14,0,0,0,0,2,1,110,37,1,824820,460,0.0002241322185191682,8,source-tweets,1,9360.0,2,2,1,3
TV pictures show two more people emerging from Sydney Lindt café -- they appear to be staff members #sydneysiege http://t.co/bIXelwv03X,2793,20,0,0,0,0,1,1,300,193,1,12525184,3,0.0,8,source-tweets,1,31498.0,2,7,1,10
"BREAKING: 2 more hostages escape Sydney cafe, local media report",2829,10,0,0,0,0,0,0,110,122,1,4636489,382,4.242118938409736e-05,8,source-tweets,1,1841.0,2,1,2,6
The moment a female Lindt worker escapes the #SydneySiege: http://t.co/isvMtY4oUQ #hostage #MartinPlace http://t.co/iAlARm6GRf,2058,13,0,0,0,0,3,1,684,511,1,116475,35970,0.0027660641089911828,8,source-tweets,1,13290.0,1,9,3,8
Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege http://t.co/Rt4dZZUXat http://t.co/QpFrfwjMaD,2678,12,0,0,0,0,2,1,119,108,1,122339,885,0.001641312442060151,8,source-tweets,1,146771.0,1,5,2,10
Total number of people who have left the cafe in Sydney up to 5. The latest: http://t.co/Nl3BNlFidA #SydneySiege http://t.co/TgZkYFNlR9,2815,19,0,0,0,0,1,1,325,135,1,5446393,968,0.009787592585335266,8,source-tweets,1,9007.0,2,8,3,5
Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/NltzGnXezS,2109,12,0,0,0,0,1,0,386,220,1,69732,3777,0.03880658632242494,8,source-tweets,1,4817.0,2,5,3,9
"Photo of the moment a cafe worker escaped the #SydneySiege http://t.co/5gHPSYcSKg via @TheHeraldSun 
STORY: http://t.co/CYzb8gilDu",1325,15,0,0,0,1,1,1,120,56,1,130725,2814,0.005602217579142769,8,source-tweets,1,41333.0,1,1,2,3
A heartstopping moment as this hostage gets out of the cafe: #sydneysiege https://t.co/1eDrmlRpwG,2809,13,0,0,0,0,1,1,343,154,0,8317,3130,0.13388129297399826,8,source-tweets,1,22005.0,1,5,6,10
WATCH: 2 women escape through front door of Sydney cafe http://t.co/7sVO5tf31q - @channeltennews http://t.co/L0HWVtNTzy,2384,14,0,0,0,1,0,1,173,57,1,3450663,413,0.0009444734208263438,8,source-tweets,1,1960.0,1,1,0,6
A woman runs to police from cafe in Sydney during hostage crisis http://t.co/xbLHYWGSdc,797,13,0,0,0,0,0,0,315,107,0,33419,240,0.01477170993733214,8,source-tweets,1,24014.0,1,5,0,9
"#sydneysiege Update:

-5 hostages have escaped
-""No one has been injured” per @nswpolice 

http://t.co/aFHirytbFH

https://t.co/Byh8670MfK",726,15,0,0,0,1,1,2,429,285,1,188033,4737,0.00792567006720754,8,source-tweets,1,34124.0,1,2,1,12
Sickening. Stay Safe Sydney. Praying hard for all the hostages inside x,1303,12,0,0,0,0,0,0,796,1413,1,652026,372,0.10319500550863019,8,source-tweets,1,78764.0,0,9,8,16
Most Muslim men I know would risk their lives to take down that coward holding hostages in the #SydneySiege,1367,19,0,0,0,0,1,0,208,306,0,6351,150,0.12532907107935315,8,source-tweets,1,65049.0,2,10,7,10
"This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice http://t.co/iCffJZ9NuZ",2112,17,0,0,0,1,1,0,441,267,0,4931,659,0.07188718183902774,8,source-tweets,1,4022.0,2,7,4,8
